module,type,name,res_id,src,value,comments
account,model,"ir.ui.view,arch_db",account.view_tax_tree,Account Tax,,
account,model,"ir.ui.view,arch_db",account.view_account_tax_template_form,Account Tax Template,,
account,model,"ir.ui.view,arch_db",account.view_account_tax_template_tree,Account Tax Template,,
account,model,"ir.model.fields,field_description",account.field_res_config_settings_module_account_taxcloud,Account TaxCloud,,
account,model,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Account Template,,
account,model,"ir.ui.view,arch_db",account.view_account_template_form,Account Template,,
account,model,"ir.ui.view,arch_db",account.view_account_template_search,Account Template,,
account,model,"ir.ui.view,arch_db",account.view_account_template_tree,Account Template,,
account,model,"ir.model.fields,field_description",account.field_account_chart_template_property_stock_valuation_account_id,Account Template for Stock Valuation,,
account,model,"ir.model.fields,field_description",account.field_res_company_property_stock_valuation_account_id,Account Template for Stock Valuation,,
account,model,"ir.actions.act_window,name",account.action_account_template_form,Account Templates,,
account,model,"ir.ui.view,arch_db",account.report_agedpartnerbalance,Account Total,,
account,selection,"account.financial.report,type",0,Account Type,,
account,model,"ir.model,name",account.model_account_account_type,Account Type,,
account,model,"ir.model.fields,field_description",account.field_account_account_type_name,Account Type,,
account,model,"ir.model.fields,field_description",account.field_account_bank_accounts_wizard_account_type,Account Type,,
account,model,"ir.ui.view,arch_db",account.view_account_search,Account Type,,
account,model,"ir.ui.view,arch_db",account.view_account_template_search,Account Type,,
account,model,"ir.ui.view,arch_db",account.view_account_type_form,Account Type,,
account,model,"ir.ui.view,arch_db",account.view_account_type_search,Account Type,,
account,model,"ir.ui.view,arch_db",account.view_account_type_tree,Account Type,,
account,model,"ir.model.fields,help",account.field_account_account_user_type_id,"Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries.",,
account,model,"ir.model.fields,help",account.field_account_move_line_user_type_id,"Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries.",,
account,model,"ir.actions.act_window,name",account.action_account_type_form,Account Types,,
account,model,"ir.model.fields,field_description",account.field_account_financial_report_account_type_ids,Account Types,,
account,model,"ir.model.fields,field_description",account.field_account_journal_type_control_ids,Account Types Allowed,,
account,model,"ir.model,name",account.model_account_unreconcile,Account Unreconcile,,
account,model,"ir.ui.view,arch_db",account.view_account_group_search,Account group,,
account,model,"ir.ui.view,arch_db",account.view_account_group_search,Account groups,,
account,model,"ir.model,name",account.model_account_move_line_reconcile,Account move line reconcile,,
account,model,"ir.model,name",account.model_account_move_line_reconcile_writeoff,Account move line reconcile (writeoff),,
account,model,"ir.model,name",account.model_account_move_reversal,Account move reversal,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_account_src_id,Account on Product,,
account,model,"ir.model.fields,field_description",account.field_account_account_template_tag_ids,Account tag,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template_tag_ids,Account tag,,
account,model,"ir.model.fields,help",account.field_account_tax_refund_account_id,Account that will be set on invoice tax lines for credit notes. Leave empty to use the expense account.,,
account,model,"ir.model.fields,help",account.field_account_tax_account_id,Account that will be set on invoice tax lines for invoices. Leave empty to use the expense account.,,
account,model,"ir.model.fields,help",account.field_account_tax_template_account_id,Account that will be set on invoice tax lines for invoices. Leave empty to use the expense account.,,
account,model,"ir.model.fields,help",account.field_account_tax_template_refund_account_id,Account that will be set on invoice tax lines for refunds. Leave empty to use the expense account.,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_account_dest_id,Account to Use Instead,,
account,model,"ir.model.fields,help",account.field_account_tax_cash_basis_account,"Account used as counterpart for the journal entry, for taxes eligible based on payments.",,
account,model,"ir.model.fields,help",account.field_account_tax_template_cash_basis_account,"Account used as counterpart for the journal entry, for taxes eligible based on payments.",,
account,model,"ir.ui.menu,name",account.account_account_menu,Accounting,,
account,model,"ir.ui.view,arch_db",account.view_account_journal_form,Accounting App Options,,
account,model,"ir.ui.view,arch_db",account.view_wizard_multi_chart,Accounting Application Configuration,,
account,model,"web.planner,tooltip_planner",account.planner_account,Accounting Configuration: a step-by-step guide.,,
account,model,"ir.actions.act_window,name",account.open_account_journal_dashboard_kanban,Accounting Dashboard,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_date,Accounting Date,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_refund_date,Accounting Date,,
account,model,"ir.ui.view,arch_db",account.view_move_line_form,Accounting Documents,,
account,model,"ir.ui.menu,name",account.menu_finance_entries_accounting_entries,Accounting Entries,,
account,model,"ir.ui.view,arch_db",account.view_partner_property_form,Accounting Entries,,
account,model,"ir.model,name",account.model_accounting_report,Accounting Report,,
account,model,"ir.ui.view,arch_db",account.account_planner,Accounting Settings,,
account,model,"ir.ui.view,arch_db",account.view_partner_property_form,Accounting-related settings are managed on,,
account,selection,"account.account.tag,applicability",0,Accounts,,
account,selection,"account.financial.report,type",0,Accounts,,
account,model,"ir.model.fields,field_description",account.field_account_financial_report_account_ids,Accounts,,
account,model,"ir.ui.view,arch_db",account.tax_adjustments_wizard,Accounts,,
account,model,"ir.ui.view,arch_db",account.view_account_search,Accounts,,
account,model,"ir.model.fields,field_description",account.field_account_journal_account_control_ids,Accounts Allowed,,
account,model,"ir.model,name",account.model_account_fiscal_position_account,Accounts Fiscal Position,,
account,model,"ir.ui.view,arch_db",account.view_account_position_template_form,Accounts Mapping,,
account,model,"ir.ui.menu,name",account.menu_finance_entries_actions,Actions,,
account,model,"ir.ui.view,arch_db",account.res_config_settings_view_form,Activate Other Currencies,,
account,model,"ir.ui.view,arch_db",account.account_planner,Activate the option in the,,
account,model,"ir.model.fields,field_description",account.field_account_account_tag_active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_journal_active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_payment_term_active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_tax_active,Active,,
account,model,"ir.model.fields,field_description",account.field_account_tax_template_active,Active,,
account,model,"ir.ui.view,arch_db",account.view_account_tax_search,Active,,
account,code,addons/account/static/src/xml/account_payment.xml,17,Add,,openerp-web
account,model,"ir.ui.view,arch_db",account.invoice_form,Add Credit Note,,
account,model,"ir.ui.view,arch_db",account.view_account_invoice_refund,Add Credit Note,,
account,selection,"account.cash.rounding,strategy",0,Add a rounding line,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_has_second_line,Add a second line,,
account,model,"ir.model.fields,field_description",account.field_account_reconcile_model_template_has_second_line,Add a second line,,
account,model,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Add a second line,,
account,model,"ir.ui.view,arch_db",account.view_move_form,Add an internal note...,,
account,model,"ir.ui.view,arch_db",account.view_move_line_form,Add an internal note...,,
account,model,"ir.model.fields,field_description",account.field_account_invoice_comment,Additional Information,,
account,model,"ir.ui.view,arch_db",account.invoice_supplier_form,Additional notes...,,
account,model,"ir.ui.view,arch_db",account.account_planner,Address,,
